"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Barbara Stanisława CHROBAK - nr na liście 1";"Krzysztof MARKOWSKI - nr na liście 2";"Janusz Kazimierz CIOŁCZYK - nr na liście 3";"Krzysztof Edward PEROŃ - nr na liście 4";"Jan BOSAK - nr na liście 5";"Anna Jadwiga SPORYSZKIEWICZ - nr na liście 6";"Andrzej Marek DUDA - nr na liście 7";"Paweł DRATWA - nr na liście 8";"Stanisław Antoni BORÓWKA - nr na liście 9";"Marcin Grzegorz GÓRALCZYK - nr na liście 10";"Anna Grażyna KAŁUŻA - nr na liście 11";"Ewa Bogusława PARADZIŃSKA - nr na liście 12";"Ewa Barbara JANIK - nr na liście 13";"Cezary Adam DOBROWOLSKI - nr na liście 14";"Agata Elżbieta BEBEŃCA - nr na liście 15";"Eliza Maria LABOCHA - nr na liście 16";"Tomasz Adam KMITA - nr na liście 17";"Stanisław DĄBROWA - nr na liście 18";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Ewa Danuta MALIK - nr na liście 1";"Waldemar Franciszek ANDZEL - nr na liście 2";"Robert Piotr WARWAS - nr na liście 3";"Danuta Czesława NOWICKA - nr na liście 4";"Maria MATERLA - nr na liście 5";"Marcin Henryk KOZIK - nr na liście 6";"Małgorzata Wioletta ZARYCHTA-SURÓWKA - nr na liście 7";"Zbigniew Józef PIĄTEK - nr na liście 8";"Bożena Grażyna SZYDLIK - nr na liście 9";"Kazimierz Czesław WILK - nr na liście 10";"Lena Marzena WARDENGA - nr na liście 11";"Maciej Daniel DERELA - nr na liście 12";"Beata Elżbieta CIEŚLIK - nr na liście 13";"Paweł Ludwik SZOPA - nr na liście 14";"Ewa Irena TRAWCZYŃSKA - nr na liście 15";"Zenon Zygmunt GŁĄB - nr na liście 16";"Łukasz CURYŁO - nr na liście 17";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Włodzimierz CZARZASTY - nr na liście 1";"Rafał Jan ADAMCZYK - nr na liście 2";"Anita Kornelia ZIEGLER-CHAMIELEC - nr na liście 3";"Wojciech Marcin NITWINKO - nr na liście 4";"Łukasz Karol LITEWKA - nr na liście 5";"Magdalena Monika KOT - nr na liście 6";"Wacław Michał CHUDZIKIEWICZ - nr na liście 7";"Marta DZIUBKA - nr na liście 8";"Adrian Paweł KUŹNICKI - nr na liście 9";"Ewa Katarzyna PÓŁTORAK - nr na liście 10";"Małgorzata ŁUBEK - nr na liście 11";"Marcin Rafał GŁADKOWSKI - nr na liście 12";"Anna Ewa FILIK - nr na liście 13";"Aleksandra Maria GRANAT - nr na liście 14";"Damian Leszek ŁUKASIK - nr na liście 15";"Urszula CZAJER - nr na liście 16";"Łukasz Rafał CIASTOŃ - nr na liście 17";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Jerzy Jan JANOSKA - nr na liście 1";"Marcin Czesław KOLCZYK - nr na liście 2";"Waldemar SIKORA - nr na liście 3";"Grzegorz Ryszard OLEKSIEWICZ - nr na liście 4";"Artur Karol JAKÓBIK - nr na liście 5";"Olga Kinga KLARCZYŃSKA - nr na liście 6";"Monika Mirella KRZYŻAK - nr na liście 7";"Jagoda Magda KOCLĘGA - nr na liście 8";"Renata Aleksandra CYGAN - nr na liście 9";"Ryszard Zbigniew MIZDRA - nr na liście 10";"Wojciech Andrzej GRABOWSKI - nr na liście 11";"Dominika Agnieszka SURMIK - nr na liście 12";"Robert Paweł CIEŚLIK - nr na liście 13";"Małgorzata Halina DĄBROWSKA - nr na liście 14";"Magdalena Ilona LOREK - nr na liście 15";"Ewelina Magdalena GOREL - nr na liście 16";"Sylwia OSIAL - nr na liście 17";"Krzysztof Adam PAŁKA - nr na liście 18";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Wojciech Paweł SAŁUGA - nr na liście 1";"Barbara DOLNIAK - nr na liście 2";"Mateusz Andrzej BOCHENEK - nr na liście 3";"Anna Ewa NEMŚ - nr na liście 4";"Marek Romuald WĘGRZYNOWICZ - nr na liście 5";"Bożena Irena ŁAPAJ - nr na liście 6";"Maciej Artur KLIMEK - nr na liście 7";"Teresa Mieczysława KOSMALA-GĄSIOR - nr na liście 8";"Marcin Jakub ZAPART - nr na liście 9";"Paweł SZCZEPANEK - nr na liście 10";"Ryszard Tadeusz MILEJ - nr na liście 11";"Jarosław Jacek SOCHACKI - nr na liście 12";"Renata Janina SOLIPIWKO - nr na liście 13";"Ewa Barbara SKOTALCZYK - nr na liście 14";"Marcin Bernard JANECZEK - nr na liście 15";"Małgorzata Agata OCHĘDUSZKO-LUDWIK - nr na liście 16";"Elżbieta Joanna LIEGMANN - nr na liście 17";"Jolanta Izabela MOĆKO - nr na liście 18"
"2b32-3474-e12b-56a5-b574-e865-2897-c1e0";"246501";"32";"46";"miasto";"stały";"Specjalny Ośrodek Szkolno-Wychowawczy dla Dzieci i Młodzieży Niepełnosprawnej, ul. Swobodna 59, 41-303 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"2150";"2344";"839";"1311";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1310";"0";"0";"1310";"11";"4";"7";"0";"1299";"63";"32";"7";"0";"0";"3";"2";"2";"2";"1";"1";"2";"2";"3";"0";"2";"2";"0";"2";"437";"97";"14";"281";"7";"7";"1";"3";"3";"5";"1";"1";"0";"6";"2";"2";"0";"7";"331";"123";"64";"9";"6";"62";"7";"1";"6";"1";"4";"7";"3";"2";"4";"5";"1";"26";"94";"51";"12";"4";"0";"4";"5";"1";"3";"0";"0";"4";"1";"3";"5";"0";"0";"1";"0";"374";"64";"172";"40";"34";"44";"2";"2";"0";"0";"0";"1";"0";"10";"1";"1";"2";"0";"1"
"bc54-41c0-4c26-43e8-9c53-0b62-fbf8-0b85";"246501";"32";"47";"miasto";"stały";"Zespół Szkół Plastycznych, ul. Kosmonautów 8, 41-303 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1150";"1264";"358";"792";"1";"1";"0";"0";"0";"0";"0";"0";"0";"791";"0";"0";"791";"6";"2";"4";"0";"785";"33";"15";"3";"1";"2";"1";"0";"1";"0";"1";"1";"1";"2";"0";"1";"1";"1";"0";"2";"256";"58";"15";"166";"2";"2";"0";"4";"3";"0";"1";"1";"0";"2";"0";"1";"1";"0";"219";"85";"23";"14";"5";"37";"8";"1";"12";"1";"3";"2";"1";"1";"3";"4";"0";"19";"43";"24";"2";"3";"2";"0";"2";"1";"0";"1";"0";"1";"1";"1";"0";"3";"0";"0";"2";"234";"25";"117";"16";"21";"35";"0";"0";"0";"3";"0";"0";"0";"6";"5";"1";"2";"1";"2"
"f36c-bae9-1a3f-d4ae-9bf1-31ab-2a55-3924";"246501";"32";"48";"miasto";"stały";"Zespół Szkolno-Przedszkolny nr 2, Ujejsce ul. Mieszka I 20, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1651";"1825";"496";"1155";"1";"8";"0";"0";"0";"0";"0";"0";"0";"1154";"0";"0";"1154";"10";"5";"5";"0";"1144";"45";"18";"4";"0";"0";"2";"0";"1";"0";"0";"6";"1";"5";"3";"0";"1";"0";"0";"4";"387";"51";"32";"256";"6";"2";"1";"3";"5";"2";"1";"1";"3";"4";"9";"3";"1";"7";"201";"81";"27";"9";"1";"47";"7";"0";"7";"0";"3";"0";"0";"1";"1";"4";"2";"11";"60";"28";"6";"2";"4";"4";"1";"4";"1";"2";"1";"1";"0";"1";"2";"1";"0";"0";"2";"451";"29";"114";"10";"25";"20";"3";"2";"1";"1";"1";"2";"1";"237";"0";"0";"4";"0";"1"
"07fa-2a12-0b57-6fc4-7603-0841-67d2-6ade";"246501";"32";"49";"miasto";"stały";"Szkoła Podstawowa nr 35 z Oddziałami Przedszkolnymi, Trzebiesławice ul. Uczniowska 24, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"770";"858";"204";"566";"0";"5";"0";"0";"0";"0";"0";"0";"0";"566";"0";"0";"566";"6";"3";"3";"0";"560";"23";"12";"1";"0";"0";"1";"0";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"2";"227";"52";"30";"111";"6";"1";"5";"4";"5";"2";"2";"0";"1";"4";"2";"1";"0";"1";"101";"35";"31";"3";"1";"16";"4";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"8";"32";"15";"7";"0";"1";"0";"5";"0";"0";"2";"0";"0";"0";"1";"1";"0";"0";"0";"0";"177";"6";"36";"4";"10";"3";"2";"1";"0";"0";"1";"0";"0";"112";"1";"0";"0";"0";"1"
"f22c-efc7-ceec-07e4-6382-9e2e-bab0-911f";"246501";"32";"50";"miasto";"stały";"Szkoła Podstawowa nr 21, Ząbkowice ul. Gospodarcza 1, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1240";"1347";"512";"728";"0";"2";"0";"0";"0";"0";"0";"0";"0";"728";"0";"0";"728";"7";"5";"2";"0";"721";"40";"12";"10";"0";"2";"0";"2";"1";"2";"0";"3";"0";"1";"3";"1";"0";"0";"0";"3";"274";"60";"17";"162";"6";"1";"3";"2";"1";"5";"3";"0";"1";"6";"3";"0";"2";"2";"173";"70";"34";"2";"3";"40";"2";"1";"8";"0";"2";"1";"1";"0";"0";"1";"0";"8";"50";"35";"5";"2";"2";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"2";"0";"184";"28";"91";"11";"23";"14";"3";"1";"0";"3";"1";"0";"0";"6";"1";"1";"0";"1";"0"
"41b4-c126-daa8-7ff1-a912-ea43-2e90-f502";"246501";"32";"51";"miasto";"stały";"Dom Kultury, Ząbkowice ul. Chemiczna 2, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1450";"1601";"472";"978";"0";"2";"0";"0";"0";"0";"0";"0";"0";"978";"0";"0";"978";"9";"4";"5";"0";"969";"50";"22";"2";"2";"1";"2";"1";"2";"0";"3";"1";"2";"0";"7";"1";"0";"0";"0";"4";"316";"60";"31";"191";"5";"3";"6";"3";"2";"1";"2";"1";"1";"1";"3";"2";"2";"2";"236";"110";"42";"6";"2";"38";"8";"1";"3";"2";"9";"3";"1";"2";"0";"3";"1";"5";"84";"53";"4";"4";"1";"4";"1";"3";"2";"0";"0";"2";"3";"2";"3";"0";"0";"0";"2";"283";"45";"119";"15";"32";"21";"4";"3";"0";"5";"7";"1";"2";"22";"5";"0";"1";"0";"1"
"cb73-41bf-efe6-082c-f78c-a1ce-1044-976e";"246501";"32";"52";"miasto";"stały";"Dom Kultury, Ząbkowice ul. Chemiczna 2, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"620";"676";"192";"428";"0";"0";"0";"0";"0";"0";"0";"0";"0";"428";"0";"0";"428";"3";"1";"2";"0";"425";"15";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"2";"3";"153";"32";"7";"106";"2";"0";"0";"2";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"119";"54";"25";"4";"4";"16";"4";"1";"3";"0";"1";"0";"1";"2";"0";"0";"0";"4";"37";"17";"1";"1";"0";"3";"3";"1";"0";"1";"0";"2";"0";"3";"3";"1";"0";"0";"1";"101";"17";"53";"5";"11";"8";"0";"2";"0";"1";"0";"0";"0";"3";"1";"0";"0";"0";"0"
"57d9-b67f-18b4-99f2-9ee7-a2dd-a34f-ab0b";"246501";"32";"53";"miasto";"stały";"Szkoła Podstawowa nr 22, Ząbkowice ul. Aleja Zwycięstwa 44, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"2150";"2343";"604";"1546";"4";"5";"1";"1";"0";"0";"0";"0";"1";"1546";"1";"0";"1546";"10";"4";"6";"0";"1536";"66";"29";"6";"2";"1";"2";"1";"0";"2";"4";"4";"4";"4";"2";"1";"0";"1";"1";"2";"549";"77";"57";"373";"2";"3";"13";"2";"6";"3";"2";"1";"0";"5";"2";"0";"0";"3";"399";"182";"82";"14";"6";"51";"11";"0";"12";"0";"4";"5";"1";"3";"1";"1";"4";"22";"78";"37";"5";"8";"3";"3";"3";"1";"3";"1";"2";"4";"1";"1";"4";"2";"0";"0";"0";"444";"60";"219";"24";"21";"40";"3";"0";"1";"6";"2";"2";"1";"54";"8";"0";"0";"1";"2"
"f068-05cf-164a-8fa4-0b6f-1732-2ba9-695e";"246501";"32";"54";"miasto";"stały";"Zespół Szkolno-Przedszkolny nr 7, Ząbkowice ul. Aleja Zwycięstwa 77, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"900";"999";"360";"540";"0";"2";"0";"0";"0";"0";"0";"0";"0";"540";"0";"0";"540";"9";"7";"2";"0";"531";"30";"8";"5";"1";"1";"1";"0";"1";"1";"1";"0";"2";"1";"3";"0";"1";"0";"1";"3";"252";"54";"22";"150";"3";"2";"1";"2";"4";"1";"2";"2";"0";"4";"2";"0";"0";"3";"85";"25";"11";"4";"1";"26";"3";"1";"4";"0";"1";"0";"1";"1";"1";"0";"0";"6";"57";"31";"7";"1";"1";"1";"4";"3";"1";"0";"0";"0";"1";"2";"1";"1";"1";"2";"0";"107";"22";"34";"11";"7";"7";"1";"1";"0";"2";"0";"0";"0";"21";"0";"0";"1";"0";"0"
"8283-5703-3759-f666-239b-964d-e16c-7c4b";"246501";"32";"55";"miasto";"stały";"Zespół Szkolno-Przedszkolny nr 7, Ząbkowice ul. Aleja Zwycięstwa 77, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1251";"1390";"512";"739";"0";"1";"0";"0";"0";"0";"0";"0";"0";"739";"0";"0";"739";"5";"1";"4";"0";"734";"29";"16";"4";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"3";"0";"0";"1";"1";"1";"351";"59";"39";"209";"1";"4";"8";"2";"11";"1";"0";"2";"0";"5";"4";"3";"1";"2";"119";"38";"20";"8";"4";"33";"6";"1";"1";"0";"1";"2";"0";"1";"1";"0";"1";"2";"80";"45";"4";"3";"2";"3";"6";"0";"3";"1";"1";"3";"0";"2";"3";"2";"1";"1";"0";"155";"19";"62";"15";"20";"7";"0";"1";"1";"4";"1";"0";"0";"20";"2";"0";"1";"0";"2"
"90a7-e3ca-3d2c-e8cd-40e9-a113-022c-ffc5";"246501";"32";"56";"miasto";"stały";"Zespół Szkolno-Przedszkolny nr 6, Tucznawa ul. Idzikowskiego 139, 42-520 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1750";"1934";"451";"1299";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1299";"0";"0";"1299";"14";"4";"10";"0";"1285";"66";"27";"11";"1";"2";"1";"1";"5";"1";"0";"1";"4";"0";"9";"1";"0";"0";"1";"1";"466";"76";"23";"314";"13";"2";"5";"2";"13";"1";"1";"1";"1";"4";"1";"2";"2";"5";"343";"178";"50";"10";"3";"20";"10";"0";"14";"1";"2";"5";"1";"1";"1";"3";"2";"42";"76";"36";"7";"3";"3";"2";"2";"1";"0";"4";"0";"1";"3";"4";"5";"3";"0";"1";"1";"334";"43";"165";"20";"35";"37";"6";"5";"2";"3";"2";"0";"1";"8";"6";"0";"0";"0";"1"
"91ff-a0f2-ffb1-b6f3-6ba4-7a70-6883-9a97";"246501";"32";"57";"miasto";"stały";"Świetlica Klub, Łęka ul. Przelotowa 185a, 42-523 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"530";"582";"170";"360";"0";"1";"0";"0";"0";"0";"0";"0";"0";"360";"0";"0";"360";"4";"1";"3";"0";"356";"13";"6";"3";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"202";"47";"12";"124";"8";"0";"2";"0";"3";"2";"0";"0";"0";"2";"0";"0";"2";"0";"67";"29";"4";"1";"0";"13";"2";"0";"1";"0";"0";"1";"0";"2";"0";"0";"2";"12";"21";"10";"1";"1";"1";"1";"1";"1";"1";"0";"0";"2";"0";"2";"0";"0";"0";"0";"0";"53";"8";"18";"5";"5";"11";"0";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"2586-b087-af05-81ec-6731-4462-f75a-dc33";"246501";"32";"58";"miasto";"stały";"Szkoła Podstawowa nr 28 z Oddziałami Przedszkolnymi, Okradzionów ul. Górna 1, 42-524 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"900";"1003";"251";"649";"1";"2";"0";"0";"0";"0";"0";"0";"0";"649";"0";"0";"649";"5";"1";"4";"0";"644";"25";"8";"5";"0";"0";"1";"0";"1";"0";"0";"2";"1";"1";"0";"0";"0";"1";"1";"4";"260";"56";"28";"137";"6";"0";"3";"3";"2";"3";"1";"0";"2";"4";"2";"9";"0";"4";"123";"55";"25";"8";"1";"15";"2";"0";"0";"1";"1";"4";"1";"2";"1";"0";"0";"7";"41";"25";"5";"1";"0";"3";"0";"2";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"2";"195";"15";"89";"18";"10";"37";"4";"2";"0";"3";"2";"2";"1";"10";"1";"0";"1";"0";"0"
"bf4d-f7bf-b927-6f14-1c77-62d8-31b5-ed56";"246501";"32";"59";"miasto";"stały";"Zespół Szkolno-Przedszkolny nr 1, Błędów ul. Żołnierska 188, 42-525 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1350";"1483";"442";"908";"2";"0";"1";"1";"0";"0";"0";"0";"1";"909";"1";"0";"909";"14";"4";"10";"0";"895";"44";"20";"1";"0";"2";"3";"0";"2";"1";"4";"0";"3";"0";"1";"0";"2";"1";"1";"3";"436";"76";"35";"251";"29";"3";"8";"1";"5";"1";"4";"0";"0";"14";"1";"6";"1";"1";"167";"57";"28";"7";"1";"42";"3";"0";"3";"1";"0";"0";"1";"0";"0";"12";"2";"10";"35";"21";"4";"0";"0";"1";"1";"1";"1";"2";"0";"2";"1";"0";"0";"1";"0";"0";"0";"213";"28";"99";"33";"13";"22";"2";"1";"2";"1";"1";"0";"0";"10";"0";"0";"0";"0";"1"
"2c9b-61bf-e28b-76c4-63a0-ba22-04c8-042e";"246501";"32";"60";"miasto";"stały";"Zespół Szkolno-Przedszkolny nr 3, Strzemieszyce ul. Sportowa 16, 42-530 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1700";"1851";"490";"1210";"1";"7";"0";"0";"0";"0";"0";"0";"0";"1209";"0";"0";"1209";"7";"6";"1";"0";"1202";"69";"25";"27";"2";"2";"2";"1";"1";"0";"0";"2";"2";"0";"2";"0";"1";"1";"0";"1";"391";"88";"22";"231";"4";"3";"6";"1";"15";"1";"3";"1";"0";"5";"6";"0";"0";"5";"323";"158";"33";"18";"5";"52";"12";"2";"5";"4";"4";"1";"6";"2";"6";"1";"1";"13";"95";"41";"9";"5";"3";"4";"6";"7";"1";"4";"1";"2";"3";"1";"2";"2";"0";"2";"2";"324";"46";"154";"48";"19";"22";"1";"4";"2";"0";"3";"1";"1";"6";"3";"0";"8";"1";"5"
"889c-7ebe-8f2a-2585-36c2-dd27-487c-3b2d";"246501";"32";"61";"miasto";"stały";"Zespół Szkolno-Przedszkolny nr 4, Strzemieszyce ul. Ofiar Katynia 76, 42-530 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1800";"1965";"697";"1103";"1";"14";"0";"0";"0";"0";"0";"0";"0";"1103";"0";"0";"1103";"10";"8";"2";"0";"1093";"54";"23";"20";"0";"1";"0";"1";"0";"0";"1";"0";"3";"0";"1";"0";"1";"0";"1";"2";"418";"85";"26";"245";"4";"5";"24";"0";"6";"5";"2";"1";"1";"3";"1";"1";"3";"6";"270";"123";"34";"9";"6";"55";"6";"1";"13";"0";"1";"3";"1";"0";"1";"2";"1";"14";"69";"34";"6";"3";"2";"3";"1";"0";"1";"2";"0";"0";"3";"1";"9";"1";"0";"3";"0";"282";"29";"135";"27";"18";"46";"3";"3";"0";"0";"2";"5";"1";"4";"3";"0";"1";"1";"4"
"fa4c-80bc-3e04-c279-f2ed-bc3b-be0c-06e7";"246501";"32";"62";"miasto";"stały";"Budynek byłej Szkoły Podstawowej nr 24, Strzemieszyce ul. Obrońców Pokoju 7, 42-530 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1150";"1247";"416";"734";"1";"15";"0";"0";"0";"0";"0";"0";"0";"734";"0";"0";"734";"2";"1";"1";"0";"732";"50";"9";"21";"2";"5";"0";"1";"3";"0";"1";"0";"2";"1";"1";"0";"0";"1";"2";"1";"310";"45";"13";"207";"8";"0";"14";"1";"5";"2";"0";"0";"1";"3";"0";"4";"1";"6";"170";"83";"22";"3";"8";"26";"10";"0";"5";"1";"0";"1";"0";"0";"5";"1";"0";"5";"32";"13";"6";"2";"0";"1";"1";"2";"1";"0";"0";"0";"0";"2";"1";"0";"0";"0";"3";"170";"14";"92";"22";"11";"19";"2";"1";"1";"2";"2";"0";"0";"1";"0";"0";"0";"1";"2"
"97cb-a798-e5f5-8001-4eed-9739-1e1e-ebe7";"246501";"32";"63";"miasto";"stały";"Zespół Szkolno-Przedszkolny nr 5, Strzemieszyce ul. Strzemieszycka 390, 42-530 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1450";"1585";"482";"966";"2";"5";"1";"1";"0";"0";"0";"0";"1";"969";"1";"0";"969";"8";"4";"4";"0";"961";"66";"11";"37";"2";"1";"0";"1";"1";"0";"1";"1";"5";"1";"3";"1";"0";"0";"1";"0";"383";"89";"14";"241";"4";"2";"13";"4";"1";"0";"2";"1";"0";"0";"3";"2";"0";"7";"209";"104";"42";"1";"4";"21";"5";"1";"5";"2";"5";"3";"4";"0";"1";"1";"2";"8";"62";"21";"11";"6";"1";"0";"2";"1";"5";"3";"2";"6";"1";"0";"1";"2";"0";"0";"0";"241";"24";"112";"31";"9";"36";"2";"3";"1";"0";"1";"3";"3";"5";"5";"1";"2";"0";"3"
"8159-51a6-f1ed-71a4-2b0f-f200-052f-72f7";"246501";"32";"64";"miasto";"stały";"Świetlica Środowiskowa, Strzemieszyce ul. Główna 61, 42-530 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1000";"1080";"390";"610";"0";"0";"0";"0";"0";"0";"0";"0";"0";"610";"0";"0";"610";"11";"8";"3";"0";"599";"40";"11";"12";"1";"0";"1";"2";"2";"1";"1";"3";"0";"1";"3";"0";"0";"2";"0";"0";"232";"52";"8";"149";"4";"2";"3";"0";"6";"2";"1";"0";"0";"2";"0";"1";"1";"1";"140";"64";"35";"6";"3";"11";"1";"0";"2";"0";"6";"1";"0";"0";"0";"1";"1";"9";"41";"25";"2";"2";"0";"1";"0";"2";"1";"2";"0";"1";"2";"0";"0";"1";"1";"0";"1";"146";"15";"60";"12";"7";"39";"0";"2";"2";"2";"1";"0";"0";"1";"2";"0";"2";"0";"1"
"b64d-08e9-2139-53a1-be35-aa40-2535-027b";"246501";"32";"65";"miasto";"stały";"Szkoła Podstawowa nr 26 z Oddziałami Przedszkolnymi, Łosień ul. Gołonoska 23, 42-523 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"1100";"1176";"374";"726";"1";"2";"0";"0";"0";"0";"0";"0";"0";"725";"0";"0";"725";"6";"4";"2";"0";"719";"32";"9";"12";"0";"2";"1";"0";"0";"1";"1";"2";"2";"2";"0";"0";"0";"0";"0";"0";"274";"45";"27";"182";"3";"0";"3";"4";"1";"1";"1";"0";"1";"5";"0";"1";"0";"0";"192";"82";"42";"3";"4";"29";"5";"1";"6";"2";"2";"2";"0";"0";"1";"1";"2";"10";"34";"17";"4";"1";"1";"2";"0";"1";"1";"0";"0";"1";"2";"1";"2";"1";"0";"0";"0";"187";"34";"93";"7";"25";"18";"3";"2";"0";"0";"0";"0";"0";"3";"0";"0";"1";"0";"1"
"1a5f-e3f5-f908-61d8-8702-8a6a-563a-7883";"246501";"32";"66";"miasto";"zakład leczniczy";"Zagłębiowskie Centrum Onkologii Szpital Specjalistyczny im. Sz. Starkiewicza, ul. Szpitalna 13, 41-300 Dąbrowa Górnicza";"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";"400";"264";"286";"114";"0";"3";"0";"0";"0";"0";"0";"0";"0";"114";"0";"0";"114";"4";"3";"1";"0";"110";"9";"2";"1";"0";"0";"2";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"59";"21";"6";"21";"1";"2";"2";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"3";"19";"11";"2";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"2";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"3";"13";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
